Channel=1,Region=North,Region=South,Fresh,MeatAndFish,Wine,Frozen,PersonalCare,Deli,AssortmentExtDegree
1.0,0.0,1.0,0.0248510896315583,0.03365875576978065,0.056716643133535256,0.0918249950693577,0.01922888496962571,0.028306216103462664,0.75
0.0,0.0,1.0,0.07919891571851481,0.03231077161880642,0.019121118380633132,0.028794951022286505,0.010459533607681756,0.012661660408844389,0.25
0.0,1.0,0.0,0.12569996789956128,0.028280435167408736,0.03709971221315628,0.02154690684373151,0.036449147560258674,0.011368377138089279,0.5
0.0,1.0,0.0,0.0,0.03900984436910257,0.06735505567112539,0.006820721846032477,0.005388986870468352,0.014726741760534002,0.0
1.0,1.0,0.0,0.0017566073403003173,0.3513881513554729,0.21355508369531243,0.010288606929195978,0.21482461297276112,0.1303087192323738,0.5
0.0,1.0,0.0,0.02981774084245818,0.05440954209386871,0.07537428457484076,0.0035171915061468673,0.03760043111894964,0.0062161034626616605,1.0
0.0,1.0,0.0,0.16784962727823946,0.04931715752352164,0.021395388943380365,0.0015284991124843864,0.012566137566137565,0.004130162703379224,0.0
0.0,1.0,0.0,0.08203445447087776,0.04517789305992402,0.029145154510277334,0.020725133127342057,0.02643053106016069,0.010909470171047143,1.0
0.0,1.0,0.0,0.10372008417448371,0.011805073322168212,0.017364217424577215,0.04204194333048452,0.004629629629629629,0.022215269086357948,1.0
0.0,1.0,0.0,0.2670756500338838,0.05864411856814128,0.05847354408959118,0.028006048254552628,0.021041544189692337,0.09643304130162704,0.0
0.0,1.0,0.0,0.21419909405428542,0.05823563852239151,0.051241148129385516,0.15589047399907963,0.0279737409367039,0.1222569879015436,0.5
0.0,0.0,1.0,0.08619859471412776,0.03029560339310758,0.022731927093999592,0.008135559792255605,0.00977366255144033,0.007175636211931582,0.5
1.0,1.0,0.0,0.20439062667189783,1.0,0.3461094883430161,0.015810926303333115,0.491549088771311,0.01877346683354193,0.5
0.0,1.0,0.0,0.0035667154117772944,0.002709584303473442,0.00654256981795057,0.012310170271514036,0.0012492651381540271,0.0012515644555694619,0.25
0.0,1.0,0.0,0.0070710133038484856,0.0792859768800294,0.022699591493581386,0.0051771744132535664,0.005609445424260239,0.016124322069253235,0.25
1.0,1.0,0.0,0.08390698006206085,0.11170567651103576,0.05521842698082499,0.010535139044112813,0.04389574759945131,0.03020442219440968,0.0
1.0,1.0,0.0,0.19649035203481113,0.11340767670165978,0.3749744009830023,0.0002794030635724147,0.3083480305702528,0.09234459741343347,1.0
1.0,0.0,0.0,0.14663658736669402,0.08425581743665154,0.06851913728618085,0.013131943987903492,0.06513325494806976,0.041760534000834376,0.0
0.0,1.0,0.0,0.3458822270571031,0.042195988725950734,0.028509221035385928,0.0165833935967392,0.002278071722516167,0.025844806007509387,0.0
1.0,1.0,0.0,0.06989870528230552,0.0815734651362281,0.09214568265841751,0.027381500230096643,0.08664021164021164,0.03902795160617439,0.5
0.0,0.0,0.0,0.1544744444840746,0.03157550753645684,0.030600256529096655,0.018473473144434947,0.008524397413286302,0.019232373800584065,0.5
1.0,0.0,1.0,0.09869993223240717,0.08079735304930354,0.06048912984899275,0.13634869502333838,0.023319615912208505,0.04451397580308719,0.5
0.0,1.0,0.0,0.023575988871847916,0.03684490012662881,0.02489841232201947,0.014496088357109986,0.002253576327650402,0.03804755944931164,0.75
0.0,0.0,0.0,0.06352320148375361,0.017973122012989666,0.02369121657307307,0.043619748865952275,0.0019596315892612187,0.022027534418022528,1.0
0.0,0.0,1.0,0.12096515319042693,0.003962256443772722,0.005238367267749551,0.033725593320623234,0.0010043111894963747,0.013683771380892783,0.25
0.0,1.0,0.0,0.004592146092663266,0.0561660062905927,0.03877038490143032,0.01042009072381829,0.002914951989026063,0.013579474342928662,1.0
0.0,1.0,0.0,5.350073117665941e-05,0.02013806625546342,0.07991204716686248,0.002465321149168365,0.08487654320987655,0.0005006257822277847,1.0
0.0,1.0,0.0,0.08409423262117915,0.013438993505167272,0.013279153238410384,0.006754979948721321,0.0061973349010386045,0.008197747183979975,1.0
1.0,1.0,0.0,0.15476869850554623,0.08367032937107688,0.10445476788428167,0.02084018144763658,0.08859984322947285,0.03583646224447226,0.75
0.0,1.0,0.0,0.1272693226807433,0.010184769140694144,0.032788298824062,0.0075603181907829865,0.002376053301979228,0.010742594910304548,1.0
1.0,1.0,0.0,0.027936298462745656,0.11675721307680786,0.146404820160169,0.0923016238248636,0.1142220262590633,0.02968293700458907,0.0
0.0,0.0,1.0,0.09252059778150301,0.2439578993232847,0.051144141328130895,0.076605745841825,0.037820889672741526,0.06804338756779307,0.75
1.0,0.0,1.0,0.02263080928772693,0.06375011914001334,0.06559815471506947,0.04800802051147196,0.1301440329218107,0.0024405506883604508,1.0
0.0,0.0,0.0,0.0946427934515105,0.023691842653486377,0.0823911098655917,0.023962921569916508,0.02091906721536351,0.02565707133917397,0.5
0.0,1.0,0.0,0.0613564218710989,0.01349345751126724,0.012546212962264354,0.03359410952600092,0.01445228297080149,0.007822277847309137,0.75
0.0,0.0,1.0,0.1130381281877519,0.04340781286167504,0.044774028045744096,0.01043652619814608,0.01856750930825005,0.016332916145181477,0.0
0.0,0.0,1.0,0.07554303242144308,0.02554361886088531,0.020263642928743116,0.08183222667806193,0.0879384675680972,0.020525657071339173,0.0
0.0,1.0,0.0,0.03970645932161073,0.0709529839467342,0.1425353266434569,0.0,0.1669361160101901,0.028994576554025868,0.25
1.0,0.0,0.0,0.1000463673003531,0.20187083860953392,0.28925272427433524,0.019870488462297022,0.23522927689594356,0.022924488944513977,1.0
0.0,0.0,1.0,0.16664586082676464,0.05150933376904538,0.006359334748914063,0.07575110117677997,0.0006123848716441309,0.02528160200250313,0.75
0.0,0.0,1.0,0.04492278061133502,0.0144329616164917,0.030751155997714955,0.12278942870291237,0.0061973349010386045,0.007759699624530663,0.5
0.0,1.0,0.0,0.0008381781217676642,0.048336805413722206,0.1336214794615045,0.0011997896259286042,0.07267783656672545,0.0012307050479766375,0.25
0.0,0.0,1.0,0.16086778185968542,0.01933472216548888,0.022020543884799036,0.04120373413976727,0.003110915147952185,0.024092615769712142,1.0
0.0,1.0,0.0,0.11708635018011912,0.12651988617022725,0.15427314959526608,0.05121293800539083,0.12433862433862435,0.03944513975803087,1.0
0.0,1.0,0.0,0.13286014908870422,0.02691883501490952,0.026687648878493595,0.009055946354611794,0.023319615912208505,0.006779307467667918,1.0
1.0,1.0,0.0,0.02086528515889717,0.106068651879689,0.1279519708548455,0.0004437578068503057,0.10270919067215363,0.035335836462244474,0.75
0.0,0.0,1.0,0.005171737347077076,0.008578080960745067,0.023852894575164103,0.00729735060153836,0.02329512051734274,0.00031289111389236547,0.75
1.0,1.0,0.0,0.32046046295966046,0.52168348242855,0.6423467023076841,0.053070146604431004,0.6539780521262003,0.04201084689194827,1.0
1.0,0.0,1.0,0.022550558190961943,0.22526312922947045,0.39323323668581656,0.0025310630464795212,0.32591122868900646,0.013996662494785149,1.0
1.0,1.0,0.0,0.0299871598245176,0.07281837615565813,0.13980835767485478,0.07190520018407731,0.14633548892808151,0.036316228619107216,0.5
0.0,1.0,0.0,0.07898491279380818,0.05076045368517081,0.023928344309473253,0.009992768391295773,0.03862923770331178,0.03166458072590739,1.0
0.0,1.0,0.0,0.06371937083140136,0.029846275342782835,0.013354602972719534,0.026198146078495826,0.029957867920830883,0.0026074259491030457,0.25
1.0,1.0,0.0,0.005590826407960908,0.15032065683591356,0.25863091067829314,0.012523831437775294,0.23334313149127964,0.0014392991239048812,1.0
0.0,1.0,0.0,0.18649463209330527,0.025339378838010428,0.01692229755219505,0.03180264282427191,0.005584950029394474,0.019983312473925742,1.0
1.0,1.0,0.0,0.07359917252202447,0.05208120583309505,0.06902572835939942,0.02664190388534613,0.0667989417989418,0.007113057989153108,1.0
0.0,1.0,0.0,0.0728234119199629,0.08704709774927494,0.012244414025027756,0.035434882650713304,0.001347246717617088,0.005089695452649145,1.0
0.0,0.0,1.0,0.07166422941113529,0.050923845703470715,0.022279228688144692,0.10379002037998816,0.022413286302175192,0.006007509386733417,0.0
0.0,0.0,1.0,0.05266255305489175,0.3195947877946162,0.14762279444258816,0.1664913549405036,0.02025769155398785,0.07578222778473091,0.75
0.0,1.0,0.0,0.02758854371009737,0.05684680636684231,0.17763023163068434,0.009039510880284006,0.005829903978052126,0.04332498957029621,1.0
1.0,1.0,0.0,0.3630737953418697,0.05257138188799477,0.06330232708537677,0.008332785484189073,0.06329610033313737,0.026595744680851064,0.0
1.0,0.0,1.0,0.009540963726504263,0.13104039867652464,0.16644211388598468,0.0005916770758004076,0.1464089751126788,0.02632457238214435,0.5
0.0,0.0,0.0,0.08721510860648429,0.011845921326743189,0.025890037401511152,0.0726776674774834,0.004409171075837742,0.006132665832290363,0.0
1.0,1.0,0.0,0.03651424902807005,0.4062606375011914,0.2895437446780991,0.04258431398330156,0.434474818734078,0.027889027951606176,0.75
0.0,1.0,0.0,0.030852088311873596,0.125199134022303,0.02549123166301993,0.012392347643152982,0.007324123064863805,0.03387567793074677,0.75
0.0,1.0,0.0,0.15842458180261795,0.06176218291736448,0.01739655302499542,0.16274406679376768,0.005952380952380952,0.01103462661660409,0.5
0.0,1.0,0.0,0.07444626743232158,0.03764824421660335,0.013904308179829053,0.012392347643152982,0.015995492847344698,0.0029411764705882353,0.75
0.0,0.0,0.0,0.06227485108963156,0.013139441471617445,0.032378714552098044,0.006426270462165538,0.00622183029590437,0.01362119315811431,0.0
0.0,0.0,0.0,0.23160466526375859,0.04809171738627235,0.026525970876402558,0.03852475182433765,0.0033558690966098374,0.022715894868585735,0.25
0.0,1.0,0.0,0.06371937083140136,0.03231077161880642,0.007501859297024047,0.10339556899612123,0.009602194787379973,0.018940342094284524,0.25
1.0,0.0,0.0,0.03560473659806684,0.1504295848481135,0.13436519827112323,0.01441391098547104,0.1457231040564374,0.015394242803504382,1.0
0.0,0.0,1.0,0.13910190105931447,0.03605517203817927,0.04128178320057773,0.06960423377818684,0.007887517146776405,0.05340008343763038,0.75
0.0,1.0,0.0,0.22829653671933517,0.14910883270018926,0.04959203250805696,0.0016764183814344882,0.015407603370566333,0.005944931163954944,0.75
1.0,1.0,0.0,0.01251025430680886,0.22703320942771946,0.3123942356402988,0.010650187364407338,0.02040466392318244,0.0,1.0
0.0,1.0,0.0,0.17096158647501516,0.040984164590226434,0.06416460976319563,0.033002432450200514,0.06300215559474819,0.058385481852315395,0.75
0.0,1.0,0.0,0.1529853407996576,0.015590321746116034,0.036744020608556,0.03931365459207153,0.004188712522045855,0.023633708802670007,0.75
0.0,0.0,1.0,0.029550237186574884,0.08914396198412373,0.07391918255602144,0.021431858523436986,0.0969527728786988,0.02528160200250313,1.0
1.0,0.0,1.0,0.00013375182794164852,0.10142559535966668,0.1638552658525281,0.020708697653014266,0.11743092298647854,0.13285356695869838,0.0
0.0,1.0,0.0,0.07009487462995327,0.006630992742671187,0.043534496696379495,0.15958845572283217,0.003968253968253968,0.0008969545264914477,0.0
0.0,1.0,0.0,0.002523451153832436,0.01569924975831597,0.0564579583301896,0.04092433107619486,0.0036743092298647854,0.03001668752607426,0.5
0.0,1.0,0.0,0.00848878268002996,0.07385319227155752,0.07041615917738234,0.0050621260929590425,0.06949343523417598,0.014685022945348352,0.0
0.0,1.0,0.0,0.5007311766594144,0.006808000762496085,0.009689901591989394,0.16397672736835187,0.005119537526944934,0.06076345431789738,0.5
0.0,1.0,0.0,0.1787459428612191,0.024998978799885625,0.025426560462183518,0.08740385247518244,0.009994121105232217,0.01939924906132666,0.25
0.0,1.0,0.0,0.025279095480971573,0.04127010062225127,0.04662793580305464,0.06266846361185983,0.020135214579659024,0.022048393825615353,0.75
0.0,1.0,0.0,0.010726896600920213,0.04854104543659709,0.03076193453118769,0.03155611070935507,0.008573388203017833,0.02010846891948269,0.25
0.0,0.0,1.0,0.2818686022042301,0.005909344661846602,0.016081571941321666,0.05287292091249753,0.0026455026455026454,0.012765957446808512,0.75
0.0,1.0,0.0,0.222036951171666,0.051482101765995394,0.05741724780926308,0.056176451252383144,0.011047423084460122,0.06622861910721736,0.25
0.0,1.0,0.0,0.056149017369904054,0.016802145881840338,0.02789484462743999,0.01881861810531852,0.004801097393689987,0.00673758865248227,0.5
0.0,1.0,0.0,0.14496023112315867,0.00733902482197078,0.013936643780247261,0.013526395371770429,0.010826964530668235,0.005319148936170213,0.25
1.0,0.0,1.0,0.005073652673253201,0.13218414280462398,0.2390570938918051,0.03609230162382487,0.1195130315500686,0.05340008343763038,1.0
1.0,1.0,0.0,0.04929200699076221,0.2133763598981523,0.28958685881199003,0.038491880875682075,0.33615030374289634,0.009240717563621194,0.75
0.0,1.0,0.0,0.0309769233512858,0.011423825279468431,0.0057234012740226565,0.02353559923739399,0.006099353321575544,0.00707133917396746,0.0
1.0,1.0,0.0,0.015033705460641296,0.0940729545361709,0.28361555126809446,0.023519163763066203,0.37884577699392513,0.0007092198581560284,1.0
0.0,1.0,0.0,0.22973213967257552,0.04844573342592214,0.02166485228019876,0.16892380514101638,0.0076180678032529885,0.028806841885690448,0.25
1.0,0.0,0.0,0.047080643435460284,0.18056179622292118,0.21983896870991734,0.029320886200775755,0.21431020968058007,0.0035252398831873174,1.0
0.0,1.0,0.0,0.15845133216820628,0.017850577999264736,0.026633756211129917,0.05510814542107685,0.01979227905153831,0.008656654151022111,0.25
1.0,0.0,0.0,0.07634554338909298,0.06705880751058643,0.725341410047749,0.0017421602787456446,0.9332500489907898,0.02528160200250313,1.0
0.0,1.0,0.0,0.05236829903342012,0.08308484130550223,0.0315811030751156,0.013378476102820327,0.008989809915735841,0.09334584897788903,1.0
1.0,1.0,0.0,0.10880265363626636,0.172133491278951,0.3075870097114587,0.013871540332654001,0.29470409563002153,0.020984564038381313,0.25
0.0,1.0,0.0,0.04691122445340086,0.049398853532671594,0.05391422443062397,0.016961409506278353,0.04950519302371154,0.02350855235711306,0.75
0.0,1.0,0.0,0.051770874201947426,0.009258881036994676,0.00862282677818856,0.02248372888041549,0.001861650009798158,0.00888610763454318,0.25
0.0,1.0,0.0,0.1509879801690623,0.08435112944732649,0.021319939209071215,0.12009401091315496,0.0028169704095630022,0.0012724238631622862,0.25
0.0,1.0,0.0,0.03054000071334308,0.0316572035456068,0.021826530282289792,0.021629084215370457,0.028929061336468744,0.01380892782644973,0.5
0.0,0.0,0.0,0.03933195420337411,0.021172882371362823,0.01539174579906658,0.05708040234041155,0.00940623162845385,0.017334167709637048,0.25
0.0,1.0,0.0,0.13530334914577166,0.026809907002709583,0.04103387693070481,0.04338965222536322,0.005609445424260239,0.012661660408844389,0.75
1.0,1.0,0.0,0.024681670649498878,0.0937325544980461,0.1674768530993673,0.04384984550654132,0.16159611992945327,0.023195661243220693,1.0
0.0,1.0,0.0,0.6147947355280522,0.059311302642865896,0.13587419295730624,0.14244625599894814,0.0183225553595924,0.05012515644555695,0.0
0.0,1.0,0.0,0.40693547811820097,0.09399125852702095,0.07041615917738234,0.12068568798895536,0.037453458749755045,0.004735085523571131,0.0
1.0,1.0,0.0,0.03910903449013803,0.14821017659953978,0.11753990752018281,0.013526395371770429,0.1647315304722712,0.02065081351689612,0.0
0.0,1.0,0.0,0.09925277312123265,0.010048609125444221,0.032173922416116066,0.04421142594175268,0.006687242798353909,0.012661660408844389,0.25
0.0,0.0,0.0,0.291703819952206,0.227782089511594,0.14683596149907843,1.0,0.031084656084656086,0.1169378389653734,0.0
1.0,1.0,0.0,0.03412454970217926,0.071293383984859,0.1600827791370706,0.004799158503714417,0.1638986870468352,0.06631205673758865,0.0
1.0,1.0,0.0,0.14411313621286156,0.05684680636684231,0.08183062612500944,0.0028926434816908815,0.09798157946306095,0.0011264080100125157,1.0
0.0,0.0,0.0,0.1896600920212576,0.026660130985934668,0.07056705864600063,0.014528959305765565,0.01979227905153831,0.0386107634543179,1.0
1.0,1.0,0.0,0.28276028105717443,0.16698664270250396,0.12669088243853543,0.004306094273880744,0.09499314128943759,0.06107634543178974,0.25
0.0,1.0,0.0,0.021783714377429823,0.09810329098756859,0.04300634855621544,0.09606534744592729,0.01922888496962571,0.06449728827701294,0.5
1.0,1.0,0.0,0.0366480008560117,0.27816129515406507,0.2797460577513824,0.01862139241338505,0.2106848912404468,0.10853149770546518,0.0
0.0,1.0,0.0,0.010655562292684667,0.03467995588415506,0.08980674089483386,0.006196173821576491,0.09406231628453851,0.006257822277847309,1.0
0.0,0.0,1.0,0.09887826800299604,0.06744005555328622,0.05654418659797148,0.0070343830122937346,0.009528708602782677,0.007717980809345015,0.5
0.0,1.0,0.0,0.09172700360238256,0.02622441893713492,0.024025351110727875,0.01664913549405036,0.004041740152851264,0.044263662911973305,0.75
0.0,1.0,0.0,0.10166922281271178,0.007366256825020764,0.01762290222792287,0.05459864571691539,0.0016166960611405056,0.007446808510638298,0.75
1.0,1.0,0.0,0.09236901237650248,0.12495404599485314,0.11862853940092911,0.01170205772138584,0.08656672545561435,0.048790154359616186,0.0
0.0,1.0,0.0,0.10282840532153939,0.021935378456762387,0.015359410198648372,0.11197488659522714,0.0014942190868116793,0.01543596161869003,0.0
1.0,1.0,0.0,0.07166422941113529,0.10326375556554061,0.12593638509544391,0.044918151337847614,0.16745051930237115,0.00836462244472257,0.75
0.0,1.0,0.0,0.016210721546527803,0.01782334599621475,0.03715360488051996,0.0654296232989284,0.009651185577111502,0.007467667918231123,0.75
1.0,0.0,0.0,0.00815886150444056,0.2804896314148387,0.14620002802418705,0.023667083032016305,0.1676219870664315,0.016750104297037965,1.0
1.0,1.0,0.0,0.1344027535042979,0.08444644145800144,0.0797072550308805,0.02430806653080008,0.0468596903782089,0.06487275761368377,0.25
0.0,1.0,0.0,0.023290651638905733,0.011137889247443595,0.016394149412031,0.017717441325356652,0.012517146776406037,0.00969962453066333,0.75
0.0,1.0,0.0,0.16796554552912224,0.017918658006889694,0.03375836683660821,0.048911971599500365,0.008548892808152067,0.00377555277430121,0.5
0.0,1.0,0.0,0.38575810536077326,0.06767152757921109,0.08745702059777748,0.10332982709881007,0.03860474230844601,0.29929078014184396,0.0
1.0,1.0,0.0,0.1565966401540821,0.04943970153724657,0.05016329478211195,0.01699428045493393,0.04409171075837742,0.013871506049228202,0.5
0.0,1.0,0.0,0.1571138138887898,0.05752760644309192,0.07870485141791608,0.037045559134836634,0.02344209288653733,0.054505632040050066,0.0
1.0,1.0,0.0,0.08619859471412776,0.09493076263224541,0.11282968839259731,0.008480704753139176,0.11304624730550657,0.0012932832707551107,0.25
0.0,1.0,0.0,0.2106947961622142,0.09088681017932274,0.04137879000183235,0.14126290184734733,0.00935724083872232,0.01702127659574468,0.25
0.0,0.0,1.0,0.013678353604165923,0.050283893631796084,0.06289274281341281,0.03014265991716521,0.08274544385655497,0.016750104297037965,1.0
1.0,1.0,0.0,0.015354709847701252,0.04896314148387185,0.13817002058699895,0.013131943987903492,0.10829414070154811,0.04493116395494368,0.5
0.0,0.0,1.0,0.07004137389877661,0.01436488160886674,0.011759380018754649,0.11164617710867136,0.001126788163825201,0.00592407175636212,0.75
1.0,1.0,0.0,0.15642722117202268,0.060781830807565045,0.04957047544111148,0.017109328775228454,0.05526161081716637,0.04424280350438048,0.5
0.0,1.0,0.0,0.0760602061561508,0.07422082431273232,0.055584897118898004,0.22123791992636907,0.033656672545561435,0.031184814351272426,0.25
0.0,1.0,0.0,0.12515604379926526,0.09991421919039255,0.027431367688112357,0.10454605219906647,0.032578875171467764,0.04876929495202337,0.75
1.0,1.0,0.0,0.20162642222777044,0.07291368816633308,0.07755154833633336,0.0639339951350996,0.043454830491867526,0.10809345014601586,0.25
0.0,0.0,1.0,0.5000535007311766,0.0613809348746647,0.02286126949567242,0.10513772927486688,0.017808152067411327,0.06921151439299124,0.25
0.0,1.0,0.0,0.09960052787388093,0.03357705976063069,0.036129644200610066,0.02452172769706134,0.007520086223789927,0.0045682102628285355,1.0
0.0,1.0,0.0,0.2353764668117131,0.01800035401603965,0.04493570604783514,0.013230556833870226,0.023148148148148147,0.025344180225281603,0.5
0.0,1.0,0.0,0.048248742732817346,0.009013793009544817,0.023195404033327226,0.039017816054171324,0.0016166960611405056,0.0155819774718398,0.25
0.0,1.0,0.0,0.16086778185968542,0.013956401563116975,0.021524731345053193,0.04158175004930642,0.0028169704095630022,0.026345431789737174,1.0
0.0,1.0,0.0,0.028123551021863966,0.06580613537028716,0.026913998081421045,0.07317073170731707,0.006613756613756613,0.045098039215686274,0.75
0.0,0.0,1.0,0.16249063737204408,0.008224064921095271,0.03137631093913362,0.061255012819669975,0.014280815206741133,0.011994159365874009,0.25
1.0,1.0,0.0,0.007409851267967328,0.15688356957095978,0.12415792707244253,0.004108868581947275,0.09856946893983931,0.038652482269503546,0.5
0.0,0.0,0.0,0.08160644862146449,0.02508067480903558,0.05566034685320716,0.044194990467424894,0.005511463844797178,0.023153942428035045,0.25
1.0,0.0,1.0,0.027276456111566857,0.08304399330092725,0.1499617362061718,0.0033692722371967657,0.21874387615128357,0.05801001251564456,0.5
0.0,1.0,0.0,0.024119912972143952,0.028661683210108518,0.028444549834549512,0.0078397212543554,0.023564569860866157,0.03168544013350021,0.25
0.0,0.0,1.0,0.05902914006491422,0.024576882752610867,0.051057913060349014,0.12586286240220892,0.004948069762884578,0.03525239883187318,0.5
1.0,1.0,0.0,0.0995737775082926,0.1458818403387661,0.09496965842827426,0.035648543816974555,0.048329414070154814,0.002920317062995411,0.75
0.0,0.0,1.0,0.18627171238006918,0.015889873779665862,0.027733166625348957,0.06492012359476694,0.017979619831471682,0.07561535252398832,0.75
1.0,1.0,0.0,0.003138709562364019,0.1041487956646651,0.15821809284628735,0.006130431924265335,0.19777581814618853,0.006257822277847309,0.0
0.0,1.0,0.0,0.10886507115597246,0.001987936222648857,0.0026084051004020394,0.03231214252843337,0.0005388986870468352,0.01787651230705048,0.75
0.0,1.0,0.0,0.24366016335556587,0.018980706125839086,0.020953469070998203,0.03962592860429952,0.0049235743680188125,0.027743012098456404,0.25
0.0,0.0,1.0,0.01854692014124193,0.06742643955176122,0.016814512217467693,0.017996844388929064,0.003527336860670194,0.032269503546099296,0.75
0.0,1.0,0.0,0.0016674394550058851,0.009149953024794738,0.02165407374672602,0.003615804352113602,0.004433666470703508,0.0025865665415102214,1.0
1.0,1.0,0.0,0.036068409601597885,0.069564151791185,0.11196740571477845,0.0017257248044178556,0.01984126984126984,0.003671255736337088,0.0
1.0,1.0,0.0,0.046171131005457076,0.29940225753305283,0.23204026860105414,0.028186838472158308,0.1800411522633745,0.10392156862745099,0.5
0.0,1.0,0.0,0.12283767878161002,0.026074642920360006,0.017730687562650227,0.009384655841167577,0.005486968449931413,0.00903212348769295,0.5
0.0,1.0,0.0,0.045136783536041655,0.07412551230205737,0.11912435194067496,0.005571625797120505,0.08529296492259456,0.022110972048393827,1.0
0.0,1.0,0.0,0.027499375824802937,0.10926841223806216,0.08923547862077887,0.010452961672473868,0.01758769351361944,0.000688360450563204,0.5
1.0,1.0,0.0,0.24411491957056747,0.09706847487166918,0.132662189982431,0.045756360528564854,0.11311973349010386,0.02125573633708803,0.75
0.0,0.0,0.0,0.0,0.003785248423947823,0.07564374791165915,0.255998948129643,0.00029394473838918284,0.011410095953274928,1.0
0.0,0.0,0.0,0.04556478938545493,0.019484498182263794,0.049365683305129505,0.08385379002037999,0.011978248089359201,0.015352523988318732,0.75
0.0,1.0,0.0,0.3285301565788066,0.5976743869395313,0.21737068454466088,0.6000427322332522,0.005780913188320596,1.0,0.0
1.0,1.0,0.0,0.00030317081000107003,0.016611521860490447,0.2400271619043513,0.0018407731247123793,0.16519694297472076,0.002231956612432207,0.25
0.0,0.0,1.0,0.019171095338302958,0.0144329616164917,0.07201138213134721,0.07065610413516535,0.0708161865569273,0.00851063829787234,0.0
0.0,1.0,0.0,0.0527963048828334,0.007202864806720858,0.005809629541804542,0.06618565511800671,0.006858710562414266,0.008990404672507302,0.25
1.0,1.0,0.0,0.004351392802368299,0.14185150388736842,0.1242657124071699,0.011817106041680363,0.13737017440721144,0.004609929078014185,0.75
1.0,1.0,0.0,0.11719335164247244,0.01455550563021663,0.04871897129676536,0.022927486687265793,0.013374485596707819,0.010304547350855236,0.0
1.0,1.0,0.0,0.06289902628669258,0.13282409487629862,0.10309667266671697,0.028548418907369668,0.08058984910836763,0.0369837296620776,0.0
1.0,1.0,0.0,0.0001783357705888647,0.03487057990550495,0.0874677991312502,0.001972256919334692,0.09482167352537722,0.004463913224864414,1.0
0.0,1.0,0.0,0.0658504832899383,0.024876434786160695,0.023400196169309204,0.011422654657813424,0.0010777973740936705,0.01113892365456821,0.75
1.0,1.0,0.0,0.05662160716196454,0.11918086134825646,0.08278991560408291,0.039116428900138056,0.08605232216343328,0.16355861493533586,0.25
1.0,1.0,0.0,0.04023254984484788,0.16252059420230655,0.10069305970229692,0.043044507264479656,0.08267195767195767,0.04609929078014185,1.0
0.0,1.0,0.0,0.10022470307094197,0.03203845158830658,0.027916401694385463,0.25184077312471237,0.00257201646090535,0.03927826449728828,0.75
0.0,0.0,1.0,0.42345828726325924,0.03420339583078033,0.040699742393050006,0.08576030504240352,0.02020870076425632,0.046933667083854824,0.25
1.0,0.0,1.0,0.054668830474016473,0.3142300831937693,0.361975489614883,0.11046282295707055,0.4553938859494415,0.1067584480600751,1.0
0.0,0.0,1.0,0.004556478938545493,0.11257710060863527,0.07400541082380332,0.008283479061205707,0.002204585537918871,0.021631205673758865,0.25
0.0,1.0,0.0,0.039617291436316295,0.011587217297768336,0.01331148883882859,0.05836236933797909,0.0036743092298647854,0.021088861076345434,0.25
0.0,1.0,0.0,0.08076827049969683,0.01053878518034394,0.007329402761460276,0.27766090329366905,0.015138154027042916,0.0028368794326241137,0.0
0.0,0.0,1.0,0.13566893747547884,0.0027640483095734106,0.01223363549155502,0.04094076655052265,0.008083480305702528,0.004192740926157697,0.0
0.0,1.0,0.0,0.026063772871562578,0.042754244788475414,0.035191911788482064,0.006245480244559858,0.0410787771898883,0.014392991239048811,0.5
0.0,1.0,0.0,0.17604415593679779,0.03835627629590294,0.02158940254588961,0.04233778186838472,0.011390358612580835,0.010429703796412183,0.25
1.0,0.0,0.0,0.0021400292470663764,0.1754285636479991,0.09537924270023822,0.012721057129708764,0.09567901234567901,0.0043387567793074676,0.75
1.0,1.0,0.0,0.005858330063844206,0.11490543686940892,0.200685514728866,0.001775031227401223,0.1650254752106604,0.016124322069253235,1.0
0.0,1.0,0.0,0.03581873952277348,0.04328526884795011,0.016113907541739872,0.03895207415686017,0.006393298059964726,0.00525657071339174,0.5
1.0,1.0,0.0,0.13522309804900667,0.1429816320139428,0.13445142653890513,0.031145223851160347,0.15929355281207133,0.014831038798498123,0.75
0.0,1.0,0.0,0.16980240396618754,0.036967444140353745,0.026579863543766236,0.14509236736572217,0.011757789535567314,0.056424697538589905,0.5
1.0,0.0,0.0,0.06763384099582694,0.02508067480903558,0.05638250859588045,0.006442705936493327,0.05401234567901234,0.005235711305798915,0.0
0.0,1.0,0.0,0.16112636872703925,0.06206173495091431,0.03708893367968354,0.07065610413516535,0.02231530472271213,0.014851898206090947,0.0
1.0,1.0,0.0,0.0015782715697114527,0.04670288523072314,0.21868566562833464,0.01535073302215502,0.1375416421712718,0.013829787234042554,1.0
0.0,0.0,1.0,0.02499375824802939,0.14582737633266615,0.1674445174989491,0.022171454868187498,0.1426856750930825,0.04974968710888611,0.0
0.0,1.0,0.0,0.005394657060313158,0.014310417602766771,0.01649115621328562,0.013230556833870226,0.0021310993533215756,0.004005006257822278,0.75
1.0,0.0,0.0,0.06023290651638906,0.061340086870089724,0.10737575045539305,0.014939846163960293,0.11108661571624534,0.021568627450980392,0.0
